8187|AL-TIKRITI|Ali Saddam Hussein
8188|AL-TIKRITI|Hala Saddam Hussein
8189|AL-TIKRITI|Khawla Barzan Ibrahim Hasan
8190|AL-TIKRITI|Mohammad Barzan Ibrahim Hasan
8191|AL-TIKRITI|Noor Barzan Ibrahim Hasan
8192|AL-TIKRITI|Raghad Saddam Hussein
8193|AL-TIKRITI|Rana Saddam Hussein
8194|AL-TIKRITI|Saja Barzan Ibrahim Hasan
8195|AL-TIKRITI|Thoraya Barzan Ibrahim Hasan
8196|AL-UBAYDI|Intissar
8197|SHAHBANDAR|Samira
8198|TILFAH|Sajida Khayrallah
8199|HOLA SUN HOLIDAYS LIMITED|
8200|DERAMCHI|Othman
8201|AIDER|Farid
8202|BENDEBKA|L'Hadi
8203|AHMED NACER|Yacine
8204|KIFANE|Abderrahmane
8205|EL HEIT|Ali
8206|ABD AL HAFIZ|Abd Al Wahab
8207|HADDAD|Fethi Ben Assen Ben Salem
8208|ABBES|Moustafa
8209|ABBES|Youcef
8210|AL WASEL AND BABEL GENERAL TRADING LLC|
8211|AL-BASHAIR TRADING COMPANY, LTD|
8212|AL-HUDA STATE COMPANY FOR RELIGIOUS TOURISM|
8213|AVIATRANS ANSTALT|
8214|LOGARCHEO S.A.|
8215|AHMED|Adnan S. Hasan
8216|AL OBAIDI|Tarik Nasser S.
8217|AL-QUBAYSI|Munir
8218|BAHNAM|Hikmat Jarjes
8219|ALLANE|Hacene
8220|DJERMANE|Kamel
8221|EL-AICH|Dhou
8222|ZERFAOUI|Ahmad
8223|AL-HARAMAIN & AL MASJED AL-AQSA CHARITY FOUNDATION : Bosnia Branch|
8224|TAIBAH INTERNATIONAL : Bosnia Branch|
8225|AL FURQAN|
8227|BURHAN|Dr. Sahir
8228|HAMUDAT|General Maki Mustafa
8230|SHABAN|Adib
8231|SLEWA|Roodi
8232|TABRAH|Asil Sami Mohamad Madhi
8234|ARELLANO FELIX|Eduardo Ramon
8235|ARELLANO FELIX|Francisco Javier
8236|ARELLANO FELIX ORGANIZATION|
8237|CARRILLO FUENTES ORGANIZATION|
8238|MIRCHI|Iqbal
8239|NEMBHARD|Norris
8240|NOORZAI|Haji Bashir
8241|RAMCHARAN|Leebert
8242|VALENCIA CORNELIO|Armando
8243|ZEVALLOS GONZALES|Fernando Melciades
8244|AERO CONTINENTE S.A|
8245|AVIANDINA S.A.C.|
8247|IAC INTERNATIONAL INC.|
8248|MEJIA MAGNANI|John Yvan
8250|SISTEMA DE DISTRIBUCION MUNDIAL, S.A.C.|
8251|ZEVALLOS GONZALES|Lupe Maritza
8252|ZEVALLOS GONZALES|Milagros Angelina
8253|ZEVALLOS GONZALES|Winston Ricardo
8254|AERO CONTINENTE (USA) INC.|
8255|CARGO AIRCRAFT LEASING CORP.|
8256|INTERNATIONAL PACIFIC TRADING, INC.|
8258|AL-HARAMAIN : Afghanistan Branch|
8259|AL-HARAMAIN : Albania Branch|
8260|AL-HARAMAIN : Bangladesh Branch|
8261|AL-HARAMAIN : Ethiopia Branch|
8262|AL-HARAMAIN : The Netherlands Branch|
8263|AL-AQIL|Aqeel Abdulaziz Aqeeil
8264|AL-TURKI|Hassan Abdullah Hersi
8265|BARAKAT|Assad Ahmad
8266|CASA APOLLO|
8267|BARAKAT IMPORT EXPORT LTDA|
8269|DARRAJI|Kamel
8271|JAMMALI|Imed Ben Bechir Ben Hamda
8272|LOUBIRI|Habib Ben Ahmed
8273|TRABELSI|Chabaane Ben Mohamed
8275|KRUNIC|Savo
8276|PEJCIC|Mile
8277|PETRIC|Zoran
8279|BOUT|Viktor Anatolijevitch
8280|BRIGHT|Charles R.
8283|DARRAH|Kaddieyatu
8285|DUNBAR|Jenkins
8289|JOBE|Baba
8290|KIIA TAI|Joseph Wong
8291|KLEILAT|Ali
8292|KOUWENHOVEN|Gus
8294|RUPRAH|Sanjivan Singh
8295|NEAL|Juanita
8297|SANKOH|Foday
8299|TAYLOR|Charles Ghankay
8300|TAYLOR|Charles (Junior)
8304|UREY|Benoni
8305|YEATON|Benjamin
8306|A.W.A. ENGINEERING LIMITED|
8307|ABBAS|Abdul Hussein
8309|ADMINCHECK LIMITED|
8310|ADVANCED ELECTRONICS DEVELOPMENT, LTD|
8311|AHMAD|Rasem
8312|AHMAD|Wallid Issa
8313|AL-AMIRI|Adnan Talib Hassim
8314|AL-ARABI TRADING COMPANY LIMITED|
8315|AL-ATRUSH|Abd al-Wahhab Umar Mirza
8316|AL-AZAWI|Dafir
8317|AL-BAZZAZ|Hikmet Abdallah
8318|AL-DAJANI|Leila N.S.
8319|AL-DAJANI|Nadim S.
8320|AL-DAJANI|Sa'ad
8321|AL-DULAIMI|Khalaf
8323|AL-HAMMADI|Hamid Yusif
8324|AL-HASSAN|Anas Malik Dohan
8326|AL-HUWAYSH|Isam Rashid
8327|AL-JABBURI|Sadi Tuma Abbas
8328|AL-KHAFAJI|Sabah
8329|AL-KHODAIR|Ahmad Hussein
8330|AL-MAJID|Hussein Kamel Hassan
8331|AL-MALIKI|Shabib Lazem
8332|AL-QASIR|Nazar Jumah Ali
8333|AL-RIDA|Karim Hasan
8334|AL-RUBA|Dr. Khadim
8335|AL-SAHHAF|Muhammad Said Kazim
8336|AL-ZIBARI|Arshad Muhammad Ahmad Muhammad
8337|ALAWI|Abdel-Salam Abdel-Rahman
8339|ALWAN|Allaidin Hussain
8340|AMD CO. LTD AGENCY|
8341|ARAB PETROLEUM ENGINEERING COMPANY LTD|
8342|ARAB PROJECTS COMPANY S.A. LTD.|
8345|ARCHI CENTRE I.C.E. LIMITED|
8346|ARCHICONSULT LIMITED|
8347|ASSOCIATED ENGINEERS|
8348|ATIA|Hachim K.
8349|ATIA|Hachim K.
8350|ATIA|Hachim K.
8351|ATLAS AIR CONDITIONING COMPANY LIMITED|
8352|ATLAS EQUIPMENT COMPANY LIMITED|
8353|BABIL INTERNATIONAL|
8354|BAROON SHIPPING COMPANY LIMITED|
8357|DAGHIR|Ali Ashour
8359|DURAND PROPERTIES LIMITED|
8360|ENDSHIRE EXPORT MARKETING|
8364|FALCON SYSTEMS|
8365|FARAJ|Samal Majid
8366|FARTRADE HOLDINGS S.A.|
8367|FATTAH|Jum'a Abdul
8368|H & H METALFORM GMBH|
8369|HABIB|Mohammed Turki
8370|HELFORD DIRECTORS LIMITED|
8371|I.P.C. INTERNATIONAL LIMITED|
8372|I.P.C. MARKETING LIMITED|
8373|INVESTACAST PRECISION CASTINGS, LTD.|
8374|IRAQI ALLIED SERVICES LIMITED|
8375|IRAQI FREIGHT SERVICES LIMITED|
8376|IRAQI TRADE CENTER|
8377|JARACO S.A.|
8378|JASIM|Latif Nusayyif
8379|JON|Hana Paul
8380|JUME'AN|George
8382|KARAGHULLY|Labeed A.
8383|KEENCLOUD LIMITED|
8384|KHALIL|Dr. Ahmad Murtada Ahmad
8385|MALIK|Assim Mohammed Rafiq Abdul
8387|MEED INTERNATIONAL LIMITED|
8388|MOHAMED|Abdul Kader Ibrahim
8389|MUBARAK|Umid Medhat
8390|NAMAN|Saalim
8392|OMRAN|Karim Dhaidas
8393|ORIENT SHIPPING LIMITED|
8394|PANDORA SHIPPING CO. S.A.|
8395|PETRA NAVIGATION & INTERNATIONAL TRADING CO. LTD.|
8396|RAJBROOK LIMITED|
8397|REYNOLDS AND WILSON, LTD.|
8399|RZOOKI|Hanna
8401|SALIH|Abd al-Munim Ahmad
8403|T N K FABRICS LIMITED|
8404|T.E.G. LIMITED|
8405|T.M.G. ENGINEERING LIMITED|
8406|TALL|Aktham
8407|TARIQ ABU SHANAB EST. FOR TRADE & COMMERCE|
8408|TECHNOLOGY AND DEVELOPMENT GROUP LTD|
8409|TIGRIS TRADING, INC.|
8411|TRADING & MARITIME INVESTMENTS|
8412|U.I. INTERNATIONAL|
8413|ZAHRAN|Yousuf
8414|ZAINAL|Akram
8415|WHALE SHIPPING LTD.|
8416|A.T.E. INTERNATIONAL LTD.|
8417|AL-JANABI|Nabil Abdullah
8418|KUNFUTH|Abbas Khalaf
8419|AL-TAMIMI|Muhannad Juma Y
8420|BLOTO INTERNATIONAL COMPANY|
8421|FARMERS COMMERCIAL BANK|
8422|MELFI MARINE CORPORATION S.A.|
8591|AL-BUTHE|Soliman
8592|AL-HARAMAIN FOUNDATION : Comoros Islands|
8593|ISLAMIC AFRICAN RELIEF AGENCY|
8594|SULAIMAN|Mohammed Ibrahim
8595|MAKKI|Jaffar Ahmad Abdullah
8596|ABBAKAR MUHAMAD|Abdul Aziz
8597|AL-SUDANI|Khalid Ahmad Jumah
8598|BUISIR|Ibrahim
8599|PUERTA PARRA|Gabriel
8600|HERNANDEZ ZEA|Luis Antonio
8730|INTERCONTINENTAL DE AVIACION S.A.|
8731|ACCIRENT S.A.|
8732|AEROCOMERCIAL ALAS DE COLOMBIA LTDA.|
8733|AEROVIAS ATLANTICO LTDA.|
8734|ASOCIACION TURISTICA INTERNACIONAL S.C.S.|
8735|CIA. CONSTRUCTORA Y COMERCIALIZADORA DEL SUR LTDA.|
8736|COMERCIALIZADORA ANDINA BRASILERA S.A.|
8737|DESARROLLOS AGROINDUSTRIALES S.A.|
8738|GREEN ISLAND S.A.|
8739|INDUSTRIAL MINERA Y PECUARIA S.A.|
8740|INTERCONTINENTAL DE FINANCIACION AEREA  S.A.|
8741|INVERSIONES Y COMERCIALIZADORA INCOM LTDA.|
8742|LA FRONTERA UNION GALVEZ Y CIA S EN C|
8743|LARGO LEASING LTD.|
8744|TRANS PACIFIC WORLD LEASING LIMITED|
8745|VELEZ RENGIFO|Piedad
8746|ARCE JARAMILLO|Melba Rosa
8750|HERNANDEZ ZEA|Ana Elvia
8759|JAM'AT AL TAWHID WA'AL-JIHAD|
8761|SERCUBA|
8800|LABRA AVILES|Jesus Abraham
8801|HIGUERA GUERRERO|Gilberto
8802|PEREZ PASUENGO|Efrain
8803|AURELIANO FELIX|Jorge
8804|YANEZ GUERRERO|Rigoberto
8805|MARTINEZ DUARTE|Armando
8806|TOUR & MARKETING INTERNATIONAL LTD.|
8807|JANJALANI|Khadafi Abubakar
8808|AL-FAQIH|Saad Rashed Mohammad
8809|BATARJEE|Adel Abdul Jalil Ibrahim
8811|SERB DEMOCRATIC PARTY|
8812|ZDRAVO|
8813|KOMOTKO|
8814|BEARA|Ljubisa
8815|BRALO|Miroslav
8816|DJORDJEVIC|Vlastimir
8817|HADZIC|Goran
8818|LAZAREVIC|Vladimir
8819|LUKIC|Sreten
8859|MOVEMENT FOR ISLAMIC REFORM IN ARABIA|
8860|AL-FADHLI|Muhsin
8863|RAMCHARAN LTD|
8864|RAMCHARAN BROTHERS LTD|
8865|CARIBBEAN SHOWPLACE LTD|
8866|CARIBBEAN BEACH PARK|
8867|MOHAMMAD|Haji Baz
8868|SHALISH|Zuhayr
8871|CAMACHO VALLEJO|Javier
8872|PARDO OJEDA|Mauricio
8876|RENTERIA MANTILLA|Carlos Alberto
8877|DIMABE LTDA.|
8878|COLOMBO ANDINA COMERCIAL COALSA LTDA.|
8879|INVERSIONES AGROINDUSTRIALES DEL OCCIDENTE LTDA.|
8880|COMPANIA AGROPECUARIA DEL SUR LTDA.|
8881|SHALISH|Asif
8882|SES INTERNATIONAL CORP|
8883|AHMAD|Muhammad Yunis
8884|AL-HIYARI|Bilal Mansur
8885|RUSDAN|Abu
8886|ZULKARNAEN|
8890|AGROPECUARIA EL NILO S.A.|
8891|AGUSTIN GRAJALES Y CIA. LTDA.|
8892|ALMACAES S.A.|
8893|ARMAGEDON S.A.|
8894|BLACKMORE INVESTMENTS A.V.V.|
8895|CASA GRAJALES S.A.|
8896|CORPORACION DE ALMACENES POR DEPARTAMENTOS S.A.|
8897|CRETA S.A.|
8898|FRUTAS EXOTICAS COLOMBIANOS S.A.|
8899|GAD S.A.|
8900|G.L.G. S.A.|
8901|GRAJALES S.A.|
8902|HEBRON S.A.|
8903|IBADAN LTDA.|
8904|INDUSTRIAS AGROPECUARIAS EL EDEN S.A.|
8905|INDUSTRIAS DEL ESPIRITU SANTO S.A.|
8906|ILOVIN S.A.|
8907|INTERNATIONAL FREEZE DRIED S.A.|
8908|INVERSIONES AGUILA LTDA.|
8909|INVERSIONES GRAME LTDA.|
8910|INVERSIONES LOS POSSO LTDA. S.C.S.|
8911|INVERSIONES SANTA CECILIA S.C.S.|
8912|INVERSIONES SANTA MONICA LTDA.|
8913|JOSAFAT S.A.|
8914|LOS VINEDOS DE GETSEMANI S.A.|
8915|MACEDONIA LTDA.|
8916|PANAMERICANA LTDA.|
8917|RAMAL S.A.|
8918|SALIM S.A.|
8919|SALOME GRAJALES Y CIA. LTDA.|
8920|SOCIEDAD DE NEGOCIOS SAN AGUSTIN LTDA.|
8921|TRANSPORTES DEL ESPIRITU SANTO S.A.|
8923|BOHADA AVILA|Lubin
8924|CAMACHO VALLEJO|Francisco Jose
8926|GOMEZ QUINTERO|Carlos Alberto
8927|GRAJALES BERNAL|Sonia Patricia
8928|GRAJALES HERNANDEZ|Agustin
8929|GRAJALES HERNANDEZ|Alvaro Octavio
8930|GRAJALES LEMOS|Aida Salome
8931|GRAJALES LEMOS|Juan Jacobo
8932|GRAJALES LEMOS|Raul Alberto
8934|GRAJALES LONDONO|Lina Maria
8935|GRAJALES MARIN|Aura Cecilia
8936|GRAJALES MARIN|Carlos Arturo
8937|GRAJALES MEJIA|Hugo Marino
8938|GRAJALES MEJIA|Jorge Julio
8940|GRAJALES POSSO|Gloria Amparo
8941|GRAJALES POSSO|Maria Nancy
8942|GRAJALES PUENTES|Diana Carolina
8943|LONDONO ALVAREZ|Gloria Elena
8944|MARIN TOBON|Bernardo Antonio
8945|OSORIO AVILA|Orlando
8946|POSSO|Maria Esperanza
8947|POSSO DE GRAJALES|Elba Myriam
8948|QUINTERO MARIN|Lucio
8949|QUINTERO MARIN|Maria Eugenia
8950|RICARDO DIAZ|Alfonso
8951|ROJAS MONTOYA|Maritza
8952|TREJOS AGUILAR|Melba
9295|ABIDJAN FREIGHT|
9296|AIR CESS|
9297|AIR ZORY LTD.|
9298|AIRBAS TRANSPORTATION FZE|
9299|ATC LTD.|
9300|BUKAVU AVIATION TRANSPORT|
9301|BUSINESS AIR SERVICES|
9302|CENTRAFRICAN AIRLINES|
9303|CENTRAL AFRICA DEVELOPMENT FUND|
9304|CET AVIATION ENTERPRISE, FZE|
9305|CHICHAKLI & ASSOCIATES PLLC|
9306|CONTINUE PROFESSIONAL EDUCATION INC.|
9307|DAYTONA POOLS, INC.|
9308|DHH ENTERPRISES, INC.|
9309|GAMBIA NEW MILLENIUM AIR COMPANY|
9310|IB OF AMERICA HOLDINGS INC.|
9311|IRBIS AIR COMPANY|
9312|MOLDTRANSAVIA SRL|
9313|NORDIC LTD.|
9314|ODESSA AIR|
9315|ORIENT STAR CORPORATION|
9316|RICHARD A. CHICHAKLI PC|
9317|ROCKMAN LTD.|
9318|SAN AIR GENERAL TRADING FZE|
9319|SANTA CRUZ IMPERIAL AIRLINES|
9320|SOUTHBOUND LTD.|
9321|TRANS AVIATION GLOBAL GROUP INC.|
9322|TRANSAVIA NETWORK|
9323|VIAL COMPANY|
9324|WESTBOUND LTD|
9325|BOUT|Sergei Anatolyievich
9326|CHICHAKLI|Richard Ammar
9327|DENISSENKO|Serguei
9329|AL-TIKRITI|Yasir Sabawi Ibrahim Hasan
9330|AL-TIKRITI|Omar Sabawi Ibrahim Hasan
9331|AL-TIKRITI|Ayman Sabawi Ibrahim Hasan
9332|AL-TIKRITI|Ibrahim Sabawi Ibrahim Hasan
9333|ELEHSSAN|
9334|ISLAMIC JIHAD GROUP|
9335|CORONEL VILLAREAL|Ignacio
9336|HERRERA GARCIA|Otto Roberto
9337|ARRIOLA MARQUEZ ORGANIZATION|
9338|ARRIOLA MARQUEZ|Miguel Angel
9339|ARRIOLA MARQUEZ|Oscar Arturo
9340|WONG|Moon Chi
9341|GAXIOLA MEDINA|Rigoberto
9342|GHAZALI|Rustum
9343|KANAAN|Ghazi
9344|DIODATO DEL GALLO|Marco Marino
9345|KOREA MINING DEVELOPMENT TRADING CORPORATION|
9346|TANCHON COMMERCIAL BANK|
9347|KOREA RYONBONG GENERAL CORPORATION|
9348|AEROSPACE INDUSTRIES ORGANIZATION|
9349|SHAHID HEMMAT INDUSTRIAL GROUP|
9350|SHAHID BAKERI INDUSTRIAL GROUP|
9351|ATOMIC ENERGY ORGANIZATION OF IRAN|
9352|SCIENTIFIC STUDIES AND RESEARCH CENTER|
9353|AL-TIKRITI|Bashar Sabawi Ibrahim Hasan
9354|AL-TIKRITI|Sa'd Sabawi Ibrahim Hasan
9356|EL BOUHALI|Ahmed
9357|BOUGHANEMI|Faycal
9358|LAAGOUB|Abdelkader
9359|ALLAN GRANGE FARM|
9360|AUCHENBURG FARM|
9361|BAMBOO CREEK FARM|
9362|BOURNE FARM|
9364|COLD COMFORT FARM TRUST CO-OPERATIVE|
9365|CORBURN 13 FARM|
9367|EIRIN FARM|
9368|EYRIE FARM|
9369|FOUNTAIN FARM|
9370|GOWRIE FARM|
9371|HARMONY FARM|
9372|LOCHINVAR FARM|
9373|LONGWOOD FARM|
9374|LOTHAIN FARM|
9375|MARONDERA MAPLE LEAF FARM|
9376|NDLOVU MOTORWAYS|
9377|OLDHAM FARM|
9378|PIMENTO FARM|
9379|R/E OF MLEMBWE FARM|
9380|R/E OF AUDREY FARM|
9381|SPRING SP FARM|
9383|ULVA FARM|
9384|UMGUZA BLOCK FARM|
9385|SERVICIOS ADMINISTRATIVOS Y DE ORGANIZACION, S.C.|
9386|KONTROLES ELECTRONICOS DE BAJA CALIFORNIA, S.A. DE C.V.|
9387|COMERCIALIZADORA AMIA, S.A. DE C.V.|
9388|MELGOZA TORRES|Martin
9390|ALTAMIRANO LOPEZ|Hector
9391|SOTO GIL|Yolanda Esthela
9392|MARTINEZ CASAS|Carlos Mario
9393|TAPIA ORTEGA|Abigail
9394|LOPEZ POBLANO|Beatriz Raquel
9395|CARRERA YLLADES|Marisela
9396|PEREZ CASTANO|Mario Alberto
9397|HERNANDEZ MORENO|Arturo
9398|ARRIOLA MARQUEZ|Edgar Fernando
9399|ARRIOLA MARQUEZ|Luis Raul
9400|INDIO VITORIO S. DE P.R. DE R.L. DE C.V.|
9401|CHIHUAHUA FOODS S.A. DE C.V.|
9402|CORRALES SAN IGNACIO S.P.R. DE R.L. DE C.V.|
9403|CAMBIOS PALMILLA S.A. DE C.V.|
9404|GASOLINERAS SAN FERNANDO S.A. DE C.V.|
9405|INMOBILIARIA EL PRESON S.A. DE C.V.|
9406|INMOBILIARIA EL ESCORPION DEL NORTE S.A. DE C.V.|
9407|DEL NORTES CARNES FINAS SAN IGNACIO S.A. DE C.V.|
9408|AUTO EXPRESS DORADOS S.A. DE C.V.|
9410|LICON MUNOZ|Jorge Arturo
9411|CARRASCO MIRANDA|Willebaldo
9412|ARREOLA GOMEZ|Guadalupe Armando
9414|ARRIOLA LUNA|Paola
9415|SHAWKAT|Assef
9417|CHAPFIKA|David
9421|CHIHOTA|Phineas
9426|CHINAMASA|Gamuchirai
9431|CHIWENGA|Jocelyn Mauchaza
9432|CHIWESHE|George
9435|DAMASANE|Abigail
9436|GAMBE|Theophilus Pharaoh
9439|KAUKONDE|Ray Joseph
9440|LANGA|Andrew
9443|MATANGA|Godwin
9444|MATSHALAGA|Obert
9445|MATHEMA|Cain
9446|MATIBIRI|Innocent Tonderai
9447|MATIZA|Biggie Joel
9448|MATONGA|Bright
9451|SALEH|Dr. Abdul Latif
9458|MSIPA|Cephas George
9463|MUGUTI|Edwin
9465|MURERWA|Ruth Chipo
9467|MUTEZO|Munacho Thomas Alvar
9468|MUTINHIRI|Ambrose
9469|NDLOVU|Richard
9470|NGUNI|Sylvester Robert
9471|NKOMO|Georgina Ngwenya
9473|NYAMBUYA|Michael Rueben
9478|SAKABUYA|Morris
9480|AL-SIBA'I|Hani Muhammad Yusuf
9482|HUSAYN ALAYWAH|Al-Sayyid Ahmad Fathi
9483|AHMAD|Zaki Izzat Zaki
9484|ABD AL-RAHMAN|Abdullah Muhammad Rajab
9485|AL-ISLAMBULI|Muhammad Ahmad Shawqi
9486|MUSTAFA BAKRI|Ali Sa'd Muhammad
9488|SAVANHU|Tendai
9489|SEKERAMAYI|Lovemore
9491|SHAMU|Webster Kotiwani
9493|SIBANDA|Levy
9496|ZHUWAO|Patrick
9497|CHAPFIKA|Abina
9500|CHINAMASA|Monica
9502|CHOMBO|Ever
9504|GONO|Gideon
9506|GONO|Hellin Mushanyuri
9511|NDLOVU|Rose Jaele
9513|ZHUWAO|Beauty Lily
9514|CHARAMBA|Rudo Grace
9515|MUCHINGURI|Natasha
9516|MUCHINGURI|Tanya
9517|NKOMO|Louise S.
9518|SEKERAMAYI|Tsitsi Chihuri
9519|HESONG TRADING CORPORATION|
9520|TOSONG TECHNOLOGY TRADING CORPORATION|
9521|KOREA COMPLEX EQUIPMENT IMPORT CORPORATION|
9523|KOREA KWANGSONG TRADING CORPORATION|
9524|KOREA PUGANG TRADING CORPORATION|
9525|KOREA RYONGWANG TRADING CORPORATION|
9526|KOREA INTERNATIONAL CHEMICAL JOINT VENTURE COMPANY|
9527|KOREA RYONHA MACHINERY JOINT VENTURE CORPORATION|
9528|UDOMDET|Ronnayut
9529|CHARIAPAPORN|Hiran
9530|JUNTARAPRAPORN|Aping
9531|PHUANGPHET|Suwit
9532|JANPRAPAPORN|Arin
9533|KRADUMPORN|Somboon
9534|KRADUMPORN|Varee
9535|CHAIWORASIN|Wimonsi
9536|CHAIWORASIN|Wilai
9537|PICHAYOS|Winai
9538|CHAIJAMROONPHAN|Warin
9539|NICE FANTASY GARMENT COMPANY LTD.|
9540|V.R. FRUIT COMPANY|
9541|SIAM NICE COMPANY LTD.|
9542|SCORE COMMERCIAL COMPANY LTD.|
9543|RUNGRIN COMPANY LTD.|
9544|RATTANA VICHAI COMPANY LTD.|
9545|PROGRESS SURAWEE COMPANY LTD.|
9546|PLUS TECH AUTO SUPPLY COMPANY LTD.|
9547|PLOYDAENG JEWELRY SHOP|
9548|MAESAI K.D.P. COMPANY LTD.|
9549|KRADUMPORN IMPORT EXPORT COMPANY LTD.|
9550|HATKAEW COMPANY LTD.|
9551|GREEN CAR RENT LIMITED PARTNERSHIP|
9552|BANGKOK SILK FLOWER COMPANY LTD.|
9553|BANGKOK ARTI-FLORA DESIGN LIMITED PARTNERSHIP|
9554|A-TEAM CHEMICALS COMPANY LTD.|
9555|NOVIN ENERGY COMPANY|
9556|MESBAH ENERGY COMPANY|
9557|CHIMUTENGWENDE|Chenhamo Chakezha Chen
9559|LOPEZ PENA|Julio Cesar
9562|RESTREPO VICTORIA|Maria Teresa
9563|RESTREPO VICTORIA|Eduardo
9564|QUINTERO SANCLEMENTE|Ramon Alberto
9566|CALLE SERNA|Luis Enrique
9567|BEDOYA VELEZ|Jose Ignacio
9568|VARELA|Wilber
9570|RR TOUR, S.A. DE C.V.|
9571|AGROPECUARIA PALMA DEL RIO S.A.|
9572|ASESORIAS PROFESIONALES LTDA.|
9583|SALI JR.|Jainal Antel
9584|SAHIRON|Radulan
9585|HAPILON|Isnilon Totoni
9586|RASHID|Ata Abdoulaziz
9587|HUSSEIN|Mazen Ali
9588|AHMAD|Farhad Kanabi
9589|YOUSEF|Rafik Mohamad
9590|SHAWEESH|Yasser Abu
9591|IZZAT|Dieman Abdulkadir
9593|KHALIL|Ibrahim Mohamed
9594|BADAT|Sajid Mohammed
9595|AL-FAQIH|Abd al-Rahman
9596|ABD'RABBAH|Ghuma
9597|KHALED|Abdulbaqi Mohammed
9598|NASUF|Tahir
9599|BENHAMMEDI|Mohammed
9600|SARA PROPERTIES LIMITED|
9601|MEADOWBROOK INVESTMENTS LIMITED|
9602|OZLAM PROPERTIES LIMITED|
9603|SANABEL RELIEF AGENCY LIMITED|
9604|DJUE|Eugene Ngoran Kouadio
9605|FOFIE|Martin Kouakou
9606|BLE GOUDE|Charles
9608|HILAL|Musa
9609|AL MANAR TV|
9610|LEBANESE MEDIA GROUP|
9611|AL NOUR RADIO|
9613|BADRI|Gabril Abdul Kareem
9614|BA'ASYIR|Abu Bakar
9615|GUNAWAN|Gun Gun Rusman
9616|RIFKI|Taufik
9617|ANSHORI|Abdullah
9618|KOHAS AG|
9619|STEIGER|Jakob
9620|EL HASSAN|Gaffar Mohmed
9621|SHANT|Adam Yacub
9749|LIMMT ECONOMIC AND TRADE COMPANY, LTD.|
9750|BEIJING ALITE TECHNOLOGIES CO., LTD.|
9753|CHINA NATIONAL PRECISION MACHINERY IMPORT/EXPORT CORPORATION|
9754|NAWAY|Haji Ali
9756|AMEZCUA CONTRERAS ORGANIZATION|
9757|JAMIL GEORGES|Fahd
9758|IBRAHIM|Dawood
9759|DAWOOD IBRAHIM ORGANIZATION|
9760|LUKASHENKA|Alyaksandr Hryhoryavich
9761|HALAVANAU|Viktar Hryhoryavich
9762|ZIMOUSKY|Aliaksandr Leanidavich
9763|SANAM INDUSTRIAL GROUP|
9764|YA MAHDI INDUSTRIES GROUP|
9766|SUKHARENKA|Stiapan Mikalayevich
9768|PAULICHENKA|Dzmitry Valeryevich
9769|SHEIMAN|Viktar Uladzimiravich
9770|YARMOSHINA|Lidziya Mihaulauna
9771|PIATKEVICH|Natallia Uladzimirauna
9797|LUKASHENKA|Viktar Aliaksandravich
9898|NAUMAU|Uladzimir Uladzimiravich
9929|INTERNATIONAL ISLAMIC RELIEF ORGANIZATION PHILIPPINES BRANCH OFFICE|
9931|INTERNATIONAL ISLAMIC RELIEF ORGANIZATION INDONESIA BRANCH OFFICE|
9932|AL-MUJIL|Abd Al Hamid Sulaiman Muhammed
9935|'ABD AL-RAZZIQ|Abu Sufian al-Salamabi Muhammed Ahmed
9936|NETHERLANDS CARIBBEAN BANK N.V.|
9941|IKHTIYAR|Hisham
9942|JAMI JAMI|
9947|RAMIREZ ABADIA Y CIA. S.C.S.|
9948|DISDROGAS LTDA.|
9949|ISLAMIC RESISTANCE SUPPORT ORGANIZATION|
9955|CARVAJALINO|Jesus Emilio
9956|GARCIA MOLINA|Gener
9957|GRANDA ESCOBAR|Rodrigo
9958|JUVENAL VELANDIA|Jose
9959|LISANDRO LASCARRO|Jose
9960|SERPA DIAZ|Alvaro Alfonso
9961|TOVAR PARRA|Ferney
9962|ALVIS PATINO|Gentil
9963|AGUILAR RAMIREZ|Gerardo Antonio
9964|YOUSSER COMPANY FOR FINANCE AND INVESTMENT|
9965|BAYT AL-MAL|
9966|AL-SHAMI|Husayn
9971|PLAYA MAR S.A. DE C.V.|
9972|INMOBILIARIA ESPARTA S.A. DE C.V.|
9973|INMOBILIARIA LA PROVINCIA S.A. DE C.V.|
9974|INMOBILIARIA ESTADO 29 S.A. DE C.V.|
9975|INMOBILIARIA TIJUANA COSTA S.A. DE C.V.|
9976|HERNANDEZ SOMERO|Urbano
9978|URIBE URIBE|Miguel Angel
9979|JIMENEZ PEREZ|Jose Julian Bruno
9982|PELAYO MENDOZA|Franco Arturo
9983|HERNANDEZ ARBOLEDA|Sandra Milena
9990|GOMEZ BUSTAMANTE|Wilmer de Jesus
9991|GIRALDO FRANCO|Juan Carlos
9992|ROJAS FRANCO|Jaime
9993|CANO ALZATE|Yolanda Sofia
9994|GOMEZ OCAMPO|Davinson
9995|PATINO RESTREPO|Carlos Arturo
9996|GOMEZ BUSTAMANTE|Luis Alfonso
9998|SABOGAL ZULUAGA|Orlando
9999|RENDON RAMIREZ|Jose Aldemar
10000|CANO CORREA|Jhon Eidelber
10001|INVERSIONES MACARNIC PATINO Y CIA S.C.S.|
10002|COMERCIALIZADORA DE CAFE DEL OCCIDENTE CODECAFE LTDA.|
10003|GOMEZ MARIN LTDA.|
10004|GAVIOTAS LTDA.|
